,1600,2000,2400,2800,3200,3600,4000
1200,1045.91,1262.35,1478.8,1695.23,1911.68,2128.12,2344.56
1400,1119.17,1348.39,1577.61,1806.82,2036.03,2265.24,2494.46
1600,1192.44,1434.43,1676.41,1918.4,2160.39,2402.37,2644.36
1800,1265.72,1520.46,1613.29,2029.98,2284.73,2539.49,2794.25
2000,1338.99,1606.51,1874.04,2141.57,2409.09,2676.62,2944.15
