,1600,2000,2400,2800,3200,3600,4000
1200,"629.87","760.21","890.56","1020.91","1151.25","1281.6","1411.94"
1400,"673.99","812.03","950.07","1088.1","1226.14","1364.18","1502.21"
1600,"718.12","863.84","1009.57","1155.3","1301.03","1446.76","1592.48"
1800,"762.24","915.66","971.56","1222.5","1375.92","1529.33","1682.75"
2000,"806.36","967.47","1128.58","1289.69","1450.8","1611.91","1773.02"
