,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600
4800,"1632.6","1667.7","1703.7","1739.7","1775.7","1811.7","1886.4","1964.7","1962","2000.7","2038.5","2076.3","2114.1","2151.9"
5200,"1692","1730.7","1768.5","1807.2","1845","1883.7","1964.7","2006.1","2046.6","2087.1","2127.6","2168.1","2208.6","2249.1"
5600,"1751.4","1792.8","1833.3","1874.7","1915.2","1956.6","2043","2087.1","2130.3","2173.5","2216.7","2259.9","2304","2347.2"
6000,"1810.8","1854.9","1898.1","1941.3","1985.4","2028.6","2121.3","2168.1","2214","2259.9","2306.7","2352.6","2398.5","2444.4"
6400,"1870.2",1917,"1962.9","2008.8","2054.7","2101.5","2200.5","2249.1","2297.7","2347.2","2395.8","2444.4","2493","2542.5"
6800,"1930.5","1979.1","2027.7","2076.3","2124.9","2173.5","2278.8","2330.1","2381.4","2433.6","2484.9","2537.1","2588.4","2639.7"
7200,"1989.9","2041.2","2092.5","2143.8","2195.1","2246.4","2357.1","2411.1","2466","2520","2574","2628.9","2682.9","2737.8"
7600,"2049.3","2103.3","2157.3","2211.3","2264.4","2318.4","2435.4","2492.1","2549.7","2606.4","2664","2720.7","2778.3","2835"
8000,"2108.7","2165.4","2222.1","2277.9","2334.6","2391.3","2513.7","2573.1","2633.4","2692.8","2753.1","2813.4","2872.8","2933.1"
8400,"2168.1","2227.5","2286.9","2345.4","2404.8","2463.3","2592","2654.1","2717.1","2780.1","2842.2","2905.2","2968.2","3030.3"
8800,"2228.4","2289.6","2351.7","2412.9","2474.1","2536.2","2670.3","2736","2800.8","2866.5","2932.2","2997",0,0
