,800,1000,1200,1400,1600,1800,2000
1200,"271.4","311.52","352","392.48","432.96","473.44","513.92"
1400,"292.6","334.84","377.08","419.32","461.56","503.8","546.04"
1600,"314.16","358.16","402.16","446.16","490.16","534.16","578.16"
1800,"335.72","381.48","427.24","473","518.76","564.52","610.28"
2000,"357.28","404.8","452.32","499.84","547.36","594.88","642.4"
