,800,1000,1200,1400,1600,1800,2000
1200,351.71,403.7,456.16,508.62,561.08,613.54,666
1400,379.18,433.93,488.66,543.4,598.14,652.88,707.62
1600,407.12,464.15,521.16,578.18,635.21,692.22,749.24
1800,435.06,494.36,553.66,612.96,672.27,731.57,790.87
2000,463,524.58,586.17,647.75,709.32,770.91,832.49
