,1600,2000,2400,2800,3200,3600,4000
1200,"642.4","773.52","904.64","1035.76","1166.88","1298","1429.12"
1400,"683.32","821.04","958.76","1096.48","1234.2","1371.92","1509.64"
1600,"724.24","868.56","1012.88","1157.2","1301.52","1445.84","1590.16"
1800,"765.16","916.08","1067","1217.92","1368.84","1519.76","1670.68"
2000,"806.08","963.6","1121.12","1278.64","1436.16","1593.68","1751.2"
