,1600,2000,2400,2800,3200,3600,4000
1200,945.13,1138.04,1330.96,1523.86,1716.77,1909.69,2102.6
1400,1005.33,1207.95,1410.57,1613.19,1815.81,2018.43,2221.05
1600,1065.54,1277.87,1490.2,1702.54,1914.86,2127.19,2339.52
1800,1125.74,1347.79,1569.82,1791.87,2013.9,2235.95,2457.98
2000,1185.94,1417.7,1649.45,1881.2,2112.95,2344.71,2576.45
