,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000
2000,724.66,842.39,960.14,1077.87,1195.61,1313.36,1431.09,1548.83,1666.57,1784.31,1902.05,2019.79
2200,770.84,894.76,1018.68,1142.59,1266.52,1390.43,1514.36,1638.27,1762.19,1886.12,2010.03,2133.96
2400,817.03,947.12,1077.22,1207.32,1337.42,1467.52,1597.62,1727.72,1857.81,1807.2,2118.02,2248.11
2600,863.2,999.48,1135.76,1272.04,1408.32,1544.6,1680.88,1817.16,1953.44,2089.71,2225.99,2362.27
2800,909.39,1051.85,1194.31,1336.76,1479.23,1621.69,1764.15,1906.61,2049.06,2191.52,2333.98,2476.44
