,1600,2000,2400,2800,3200,3600,4000,4400,4800,5200,5600,6000
2000,1020.88,1218.46,1416.05,1613.63,1811.23,2008.81,2206.4,2403.98,2601.58,2799.17,2996.75,3194.35
2200,1056.55,1258.53,1460.5,1662.49,1864.47,2066.44,2268.42,2470.4,2672.38,2874.36,3076.34,3278.32
2400,1092.22,1298.59,1504.97,1711.34,1917.71,2124.08,2330.44,2536.81,2743.18,2949.55,3155.92,3362.29
2600,1127.9,1338.66,1549.42,1760.18,1970.95,2181.71,2392.47,2603.23,2813.99,3024.75,3235.51,3446.27
2800,1163.58,1378.73,1593.88,1809.03,2024.18,2239.34,2454.49,2669.63,2884.78,3099.94,3315.09,3530.24
