,800,1000,1200,1400,1600,1800,2000
1200,"372.4","432.52","492.64","552.75","612.87","672.99","733.1"
1400,"405.92","470.03","534.13","598.24","662.34","726.45","790.56"
1600,"439.44","507.53","575.63","643.72","711.82","779.92","848.01"
1800,"472.95","545.04","617.12","689.21","761.3","833.38","905.47"
2000,"506.47","582.54","658.62","734.7","810.77","886.85","962.93"
