,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000
3500,1046.79,1205.49,1364.19,1522.88,1681.57,1840.27,1998.98,2157.66,2316.36,2475.06,2633.74,2792.44
3700,1086.27,1249.67,1419.99,1576.45,1739.85,1903.24,2066.65,2230.04,2393.44,2556.83,2720.22,2883.62
3900,1125.75,1293.84,1461.94,1630.04,1798.13,1966.23,2134.32,2302.41,2470.5,2638.6,2806.69,2974.8
4100,1165.23,1338.02,1510.82,1683.62,1856.81,2029.2,2201.99,2374.79,2547.59,2720.38,2893.18,3065.96
4300,1204.87,1382.21,1559.69,1737.19,1914.68,2092.18,2269.67,2447.17,2624.66,2802.15,2979.67,3157.14
4500,1244.19,1426.38,1608.57,1790.77,1972.96,2155.15,2337.42,2519.54,2701.73,2883.93,3066.13,3248.32
