,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000
3500,"735.02","846.45","957.88","1069.31","1180.74","1292.17","1403.6","1515.03","1626.46","1737.89","1849.32","1960.75"
3700,"762.74","877.47","992.2","1106.93","1221.66","1336.39","1451.12","1565.85","1680.58","1795.31","1910.04","2024.77"
3900,"790.46","908.49","1026.52","1144.55","1262.58","1380.61","1498.64","1616.67","1734.7","1852.73","1970.76","2088.79"
4100,"818.18","939.51","1060.84","1182.17","1303.5","1424.83","1546.16","1667.49","1788.82","1910.15","2031.48","2152.81"
4300,"845.9","970.53","1095.16","1219.79","1344.42","1469.05","1593.68","1718.31","1842.94","1967.57","2092.2","2216.83"
4500,"873.62","1001.55","1129.48","1257.41","1385.34","1513.27","1641.2","1769.13","1897.06","2024.99","2152.92","2280.85"
