,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500
200,"178.40","178.41","178.42","178.43","178.44","178.45","178.46","178.47","178.48","178.49","178.50","178.51","178.52","178.53","178.54","178.55","178.56","178.57","178.58","178.59","178.60","178.61","178.62","178.63"
300,"178.41","178.42","178.43","178.44","178.45","178.46","178.47","178.48","178.49","178.50","178.51","178.52","178.53","178.54","178.55","178.56","178.57","178.58","178.59","178.60","178.61","178.62","257.04","267.75"
400,"178.42","178.43","178.44","178.45","178.46","178.47","128.96","178.49","178.50","178.51","128.100","185.64","199.92","214.20","228.48","242.76","257.04","271.32","285.60","299.88","314.16","328.44","342.72","357.00"
500,"178.43","178.44","178.45","178.46","178.47","178.48","128.97","178.50","178.51","196.35","214.20","232.05","249.90","267.75","285.60","303.45","321.30","339.15","357","374.85","392.70","410.55","428.40","446.25"
600,"178.44","178.45","178.46","178.47","178.48","178.49","128.98","192.78","214.20","235.62","257.04","278.46","299.88","321.30","341.72","364.14","385.56","406.98","428.40","449.82","471.24","492.66","514.08","535.50"
700,"178.45","178.46","178.47","178.48","178.49","178.50","199.92","224.91","249.90","274.89","499.98","324.87","349.86","374.85","399.84","424.83","449.82","474.81","499.80","524.79","549.78","574.77","599.76","624.75"
800,"178.46","178.47","178.48","178.49","178.50","199.92","228.48","257.04","285.60","314.16","342.72","371.28","399.84","428.40","456.96","485.52","514.08","542.64","571.20","228.48","628.32","656.88","685.44","714.00"
900,"178.47","178.48","178.49","178.50","192.78","224.91","257.04","289.17","321.30","353.43","385.56","417.69","449.82","481.95","514.08","546.21","578.34","610.47","642.60","674.73","706.86","x","x","x"
