,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000
3500,862.08,978.2,1094.31,1210.42,1326.53,1442.65,1558.77,1674.88,1790.99,1907.1,2023.22,2139.34
3700,891.72,1010.25,1128.78,1247.31,1365.85,1484.38,1602.91,1721.45,1839.98,1958.51,2077.04,2195.58
3900,921.35,1042.31,1163.25,1284.21,1405.15,1526.11,1647.06,1768.01,1888.96,2009.91,2130.87,2251.82
4100,950.98,1074.35,1197.72,1321.09,1444.47,1567.83,1691.21,1814.57,1937.95,2061.32,2184.69,2308.06
4300,980.62,1106.4,1232.2,1357.98,1483.78,1609.56,1735.35,1848.77,1986.93,2112.73,2238.51,2364.3
4500,1010.25,1138.46,1266.66,1394.88,1523.08,1651.29,1779.5,1907.71,2035.91,2164.13,2292.33,2420.54
