,800,1000,1200,1400,1600,1800,2000
1200,"311.696","362.01","412.324","462.649","512.963","563.277","613.591"
1400,"339.746","393.404","447.062","500.72","554.378","608.025","661.683"
1600,"367.796","424.798","481.789","538.791","595.782","652.784","709.775"
1800,"395.857","456.192","516.527","576.862","637.197","697.532","757.867"
2000,"423.907","487.586","551.254","614.933","678.612","742.28","805.959"
