,1600,2000,2400,2800,3200,3600,4000
1200,"568.48","681.12","793.76","906.4","1019.04","1131.68","1244.32"
1400,"597.08","713.24","829.4","945.56","1061.72","1177.88","1294.04"
1600,"625.68","745.36","865.04","984.72","1104.4","1224.08","1343.76"
1800,"654.28","777.48","900.68","1023.88","1147.08","1270.28","1393.48"
2000,"682.88","809.6","936.32","1063.04","1189.76","1316.48","1443.2"
