,1600,2000,2400,2800,3200,3600,4000,4400,4800,5200,5600,6000
2600,"1291,4","1554,96","1818,52","2082,08","2345,64","2609,2","2872,76","3236,32","3399,88","3663,44",3927,"4190,56"
2800,"1339,36","1611,28","1883,2","2155,12","2427,04","2698,96","2970,88","3242,8","3514,72","3786,64","4058,56","4330,48"
3000,"1387,32","1667,6",1947,"2228,16","2508,44","2788,72",3069,"3349,28","3629,56","3909,84","4190,12","4470,4"
3200,"1435,28","1723,92","2012,56","2301,2","2589,84","2878,48","3167,12","3455,76","3744,4","4033,04","4321,68","4610,32"
3400,"1483,24","1780,24","2077,24","2374,24","2671,24","2968,24","3265,24","3562,24","3859,24","4156,24","4453,24","4750,24"
3600,"1531,2","1836,56","2141,92","2447,28","2752,64",3058,"3363,36","3668,72","3974,08","4279,44","4584,8","4890,16"
