,1600,2000,2400,2800,3200,3600,4000,4400,4800,5200,5600,6000
2600,"1199.88","1440.56","1681.24","1921.92","2162.60","2403.28","2643.96","2884.64","3125.32","3366.00","3606.68","3847.36"
2800,"1240.80","1488.08","1735.36","1982.64","2229.92","2477.20","2724.48","2971.76","3219.04","3466.32","3713.60","3960.88"
3000,"1281.72","1535.60","1789.48","2043.36","2297.24","2551.12","2805.00","3058.88","3312.76","3566.64","3820.52","4074.40"
3200,"1322.64","1583.12","1843.60","2104.08","2364.56","2625.04","2885.52","3146.00","3406.48","3666.96","3927.44","4187.92"
3400,"1363.56","1630.64","1897.72","2164.80","2431.88","2698.96","2966.04","3233.12","3500.20","3767.28","4034.36","4301.44"
3600,"1404.48","1678.16","1951.84","2225.52","2499.20","2772.88","3046.56","3320.24","3593.92","3867.60","4141.28","4414.96"
