,1600,2000,2400,2800,3200,3600,4000,4400,4800,5200,5600,6000
3500,"1511.32","1817.55","2123.78","2430.01","2736.25","3042.48","3348.71","3654.94","3961.17","4267.4","4573.63","4879.86"
3700,"1555.44","1869.37","2183.29","2497.21","2811.13","3125.06","3438.98","3752.9","4066.82","4380.75","4694.67","5008.59"
3900,"1599.57","1921.18","2242.79","2564.41","2886.02","3207.64","3529.25","3850.86","4172.48","4494.09","4815.7","5137.32"
4100,"1643.69","1973","2302.3","2631.6","2960.91","3290.21","3619.52","3948.82","4278.13","4607.43","4936.74","5266.04"
4300,"1687.81","2024.81","2361.81","2698.8","3035.8","3372.79","3709.79","4046.79","4383.78","4720.78","5057.77","5394.77"
4500,"1731.94","2076.62","2421.31","2766","3110.69","3455.37","3800.06","4144.75","4489.43","4834.12","5178.81","5523.5"
