,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200
200,"82.56","82.56","82.56","86.28","89.88","93.48","97.08","100.68","104.28","107.76","111.48","115.08","118.68","122.28","146.76","150.24","153.96","157.44","161.16","175.56","179.28"
300,"82.56","82.56","82.56","86.28","89.88","93.48","97.08","100.68","104.28","107.76","111.48","115.08","118.68","122.28","146.76","150.24","153.96","157.56","161.16","175.56","179.28"
400,"82.56","82.56","82.56","86.28","89.88","93.48","97.08","100.68","104.28","107.76","111.48","115.08","118.68","122.28","146.76","150.24","153.96","157.56","161.16","175.56","179.28"
500,"86.28","86.28","86.28","90.00","93.84","97.68","101.64","105.48","109.32","113.04","116.88","120.6","124.44","128.28","153.00","156.84","160.68","164.64","168.36","182.88","186.72"
600,"89.88","89.88","89.88","93.84","98.04","102","106.08","110.16","114.24","118.2","122.28","126.36","130.44","134.52","159.36","163.32","167.28","171.36","175.44","190.32","194.28"
700,"93.48","93.48","93.48","97.68","102.00","106.32","110.52","114.84","119.04","123.36","127.56","131.88","136.2","140.4","165.48","169.8","174.00","178.32","182.52","197.64","168.30"
800,"97.08","97.08","97.08","101.64","106.08","110.52","114.96","119.4","123.96","128.4","132.96","137.4","141.84","146.64","171.72","176.28","180.72","185.28","189.72","205.08","209.52"
900,"100.68","100.68","100.68","105.48","110.16","114.84","119.4","124.08","128.76","133.68","138.48","143.16","147.84","152.52","177.96","182.64","187.32","192.12","196.8","212.4","217.08"
1000,"104.28","104.28","104.28","109.32","114.24","119.04","123.96","128.76","134.04","138.84","143.76","148.68","153.6","158.4","184.2","189.24","194.16","198.96","204.0","183.10","224.76"
1100,"107.76","107.76","107.76","113.04","118.2","123.36","128.4","133.68","138.84","148.92","154.08","159.36","164.4","169.44","195.48","200.64","205.92","210.96","216.12","232.08","237.36"
1200,"111.48","111.48","111.48","116.88","122.28","127.56","132.96","138.48","143.76","154.08","159.6","164.88","170.16","175.56","201.84","207.12","212.52","217.8","223.32","239.4","244.68"
1300,"115.08","115.08","115.08","120.6","126.36","131.88","137.4","143.16","148.68","159.36","164.88","170.4","176.04","181.68","207.96","213.6","219.12","224.76","230.28","246.72","252.24"
1400,"118.68","118.68","118.68","124.44","130.44","136.2","141.84","147.84","153.6","164.4","170.16","176.04","186.72","192.6","219.24","225.12","230.76","236.64","242.52","259.2","264.84"
1500,"122.28","122.28","122.28","128.28","134.52","140.4","146.64","152.52","158.4","169.44","175.56","181.68","192.6","198.72","225.6","231.6","237.6","243.6","249.72","266.52","272.4"
