,800,1000,1200,1400,1600,1800,2000
1200,"302.79","353.39","403.99","454.59","505.19","555.79","606.39"
1400,"331.53","385.98","440.42","494.87","549.31","603.76","658.2"
1600,"360.27","418.56","476.85","535.15","593.44","651.73","710.02"
1800,"389.01","451.15","513.29","575.42","637.56","699.7","761.83"
2000,"417.75","483.74","549.72","615.7","681.68","747.67","813.65"
