,800,1000,1200,1400,1600,1800,2000
1200,"329.12","384.12","439.12","494.12","549.12","604.12","659.12"
1400,"360.36","419.54","478.72","537.9","597.08","656.26","715.44"
1600,"391.6","454.96","518.32","581.68","645.04","708.4","771.76"
1800,"422.84","490.38","557.92","625.46","693","760.54","828.08"
2000,"454.08","525.8","597.52","669.24","740.96","812.68","884.4"
