,1600,2000,2400,2800,3200,3600,4000,4400,4800,5200,5600,6000
2000,"1039.524","1248.408","1457.28","1666.152","1875.036","2083.908","2292.792","2501.664","2710.536","2919.42","3128.292","3337.176"
2200,"1084.704","1300.86","1517.028","1733.196","1949.352","2165.52","2381.676","2597.844","2814.012","3030.168","3246.336","3462.492"
2400,"1129.872","1353.324","1576.776","1800.228","2023.68","2247.12","2470.572","2694.024","2917.476","3140.928","3364.368","3587.82"
2600,"1175.052","1405.788","1636.524","1867.26","2097.996","2328.732","2559.468","2790.204","3020.94","3251.676","3482.412","3713.148"
2800,"1220.232","1458.252","1696.272","1934.292","2172.324","2410.344","2648.364","2886.384","3124.404","3362.436","3600.456","3838.476"
