,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200
200,131.33,131.33,131.33,145.95,145.41,152.36,159.31,166.26,173.03,180.16,187.29,194.24,201.01,207.96,245.74,252.69,259.64,266.77,228.1,247.4,253.04
300,131.33,131.33,131.33,145.95,145.41,152.36,159.31,166.26,173.03,180.16,187.29,194.24,201.01,207.96,245.74,252.69,259.64,266.77,228.1,247.4,253.04
400,131.33,131.33,131.33,145.95,145.41,152.36,159.31,166.26,173.03,180.16,187.29,194.24,201.01,207.96,245.74,252.69,259.64,266.77,228.1,247.4,253.04
500,138.46,138.46,138.46,145.95,153.43,160.91,168.58,176.06,183.72,191.03,198.69,206.36,213.84,221.15,259.64,267.3,274.96,282.27,241.46,261.21,267.45
600,145.41,145.41,145.41,153.43,161.45,169.82,177.84,185.68,194.24,202.26,210.1,218.47,226.67,234.51,273.72,281.73,289.75,298.13,255.12,275.17,282
700,152.36,152.36,152.36,160.91,169.82,178.38,187.29,195.84,204.4,213.31,221.86,230.77,239.14,248.05,287.61,296.17,304.9,313.63,268.64,289.28,296.41
800,159.31,159.31,159.31,168.58,177.84,187.29,196.38,205.82,214.91,224.35,233.44,242.89,251.97,261.42,301.51,310.78,320.05,329.31,282.15,303.24,310.96
900,166.26,166.26,166.26,176.06,185.68,195.84,205.82,215.44,225.42,235.05,245.03,255,264.81,274.78,315.59,325.39,335.02,345,295.66,317.2,325.51
1000,173.03,173.03,173.03,183.72,194.24,204.4,214.91,225.42,235.76,246.09,256.61,267.12,277.46,287.97,329.31,339.83,350.34,360.68,309.33,331.3,340.07
1100,180.16,180.16,180.16,191.03,202.26,213.31,224.35,235.05,246.09,264.63,275.68,286.9,297.77,308.64,350.7,361.57,372.62,383.66,329.08,351.5,360.86
1200,187.29,187.29,187.29,198.69,210.1,221.86,233.44,245.03,256.61,275.68,287.44,298.84,310.6,322.19,364.78,376.36,387.76,399.35,342.44,365.61,375.26
1300,194.24,194.24,194.24,206.36,218.47,230.77,242.89,255,267.12,286.9,298.84,310.96,323.25,335.37,378.5,390.61,402.91,415.03,356.1,379.42,389.66
1400,201.01,201.01,201.01,213.84,226.67,239.14,251.97,264.81,277.46,297.77,310.6,323.25,343.21,356.22,399.7,412.53,425.54,438.19,375.85,399.61,410.31
1500,207.96,207.96,207.96,221.15,234.51,248.05,261.42,274.78,286.9,308.64,322.19,335.37,356.22,369.59,413.78,427.15,440.51,453.7,389.07,413.72,424.86
