,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000
3500,1230.3,1426.17,1622.05,1817.93,2013.8,2209.68,2405.56,2601.43,2797.31,2993.19,3189.07,3384.94
3700,1278.55,1480.88,1683.21,1885.54,2087.88,2290.21,2492.53,2694.87,2897.2,3099.54,3301.87,3504.19
3900,1326.8,1535.58,1744.37,1953.16,2161.94,2370.73,2579.52,2788.3,2997.09,3205.88,3414.66,3623.46
4100,1375.04,1590.28,1805.53,2020.77,2236.01,2451.25,2666.5,2881.75,3096.98,3312.23,3527.47,3742.72
4300,1423.29,1644.98,1866.69,2088.38,2310.09,2531.78,2753.48,2975.18,3196.88,3418.58,3640.27,3861.97
4500,1471.54,1699.69,1927.85,2156,2384.15,2612.3,2840.46,3068.62,3296.77,3524.93,3753.08,3981.23
